Wavelength,LakeMcKenzieFraserIsland1,LakeMcKenzieFraserIsland2,LakeMcKenzieFraserIsland3,HillInletatNorthernEndofWhitehaven1,HillInletatNorthernEndofWhitehaven2,HillInletatNorthernEndofWhitehaven3,WhitehavenBeach1,WhitehavenBeach2,WhitehavenBeach3,HelfireBayCapeLeGrande1,HelfireBayCapeLeGrande2,HelfireBayCapeLeGrande3,LuckyBayCapeLeGrande1,LuckyBayCapeLeGrande2,LuckyBayCapeLeGrande3,MainBrombieIsland1,MainBrombieIsland2,MainBrombieIsland3,NSWHyamsBeach11,NSWHyamsBeach12,NSWHyamsBeach13,HyamsBeach21,HyamsBeach22,HyamsBeach23,BoatHarbourTas1,BoatHarbourTas2,BoatHarbourTas3,TalkbudgeaCkQLD1,TalkbudgeaCkQLD2,TalkbudgeaCkQLD3,SqueakyBchVIC1,SqueakyBchVIC2,SqueakyBchVIC3,NTBrambyIslandBch1NEArnhemLand1,NTBrambyIslandBch1NEArnhemLand2,NTBrambyIslandBch1NEArnhemLand3,LittleBchTwoPeoplesBayWASite1WashedZone1,LittleBchTwoPeoplesBayWASite1WashedZone2,LittleBchTwoPeoplesBayWASite1WashedZone3,LittleBchTwoPeoplesBayWASite4BackBch1,LittleBchTwoPeoplesBayWASite4BackBch2,LittleBchTwoPeoplesBayWASite4BackBch3,LittleBchTwoPeoplesBayWASite5MidBch1,LittleBchTwoPeoplesBayWASite5MidBch2,LittleBchTwoPeoplesBayWASite5MidBch3,LittleBchTwoPeoplesBayWASite610-20cm1,LittleBchTwoPeoplesBayWASite610-20cm2,LittleBchTwoPeoplesBayWASite610-20cm3
931,0.727997,0.727898,0.728096,0.730767,0.730866,0.730668,0.73235,0.732449,0.732647,0.767276,0.767177,0.767177,0.789735,0.789735,0.789636,0.745905,0.745806,0.745806,0.685057,0.684958,0.684958,0.678428,0.67823,0.678329,0.633708,0.633806,0.633708,0.75946,0.759361,0.75946,0.678329,0.678329,0.678329,0.609863,0.609863,0.609863,0.737396,0.737693,0.737693,0.733735,0.733933,0.733933,0.733043,0.733043,0.733043,0.735615,0.735516,0.735516
932,0.728006,0.728105,0.728204,0.730876,0.730975,0.730975,0.732558,0.732657,0.732855,0.767385,0.767385,0.767286,0.789844,0.789943,0.789844,0.745915,0.745816,0.746014,0.685165,0.685165,0.685066,0.678536,0.678437,0.678536,0.633716,0.633914,0.633815,0.759667,0.759569,0.759667,0.678437,0.678437,0.678338,0.60997,0.60997,0.60997,0.737703,0.737802,0.7379,0.733844,0.734042,0.734042,0.733151,0.733151,0.733151,0.735823,0.735724,0.735724
933,0.728193,0.728291,0.72839,0.730963,0.731062,0.731161,0.732744,0.732843,0.733041,0.767471,0.76757,0.767372,0.79003,0.79003,0.79003,0.746101,0.746002,0.746101,0.685352,0.685352,0.685253,0.678723,0.678624,0.678723,0.633805,0.634002,0.633903,0.759754,0.759754,0.759754,0.678525,0.678624,0.678525,0.610158,0.610158,0.610257,0.737889,0.737987,0.738086,0.73403,0.734129,0.734228,0.733238,0.733238,0.733337,0.73591,0.73591,0.73591
934,0.728393,0.728492,0.72859,0.731262,0.731262,0.731361,0.733043,0.733142,0.733241,0.767771,0.767672,0.767573,0.79023,0.79023,0.79023,0.746301,0.746301,0.746202,0.685552,0.685552,0.685453,0.679022,0.678923,0.678923,0.634004,0.634103,0.634103,0.759954,0.759954,0.759954,0.678725,0.678824,0.678725,0.610457,0.610457,0.610556,0.738089,0.738287,0.738287,0.73423,0.734329,0.734428,0.73334,0.73334,0.733438,0.736011,0.736011,0.735912
935,0.72861,0.728709,0.728709,0.73148,0.731579,0.731579,0.733261,0.73336,0.733557,0.767792,0.767792,0.767693,0.79035,0.790449,0.790449,0.74642,0.746618,0.74642,0.685867,0.685867,0.685768,0.679238,0.679139,0.679139,0.634219,0.634318,0.634318,0.760074,0.760173,0.760272,0.678941,0.67904,0.678941,0.610671,0.610671,0.610671,0.738208,0.738604,0.738505,0.734448,0.734547,0.734646,0.733459,0.733459,0.733557,0.736229,0.73613,0.73613
936,0.728789,0.728888,0.728888,0.731658,0.731757,0.731757,0.733439,0.733637,0.733736,0.76787,0.76787,0.767771,0.790428,0.790527,0.790527,0.746499,0.746499,0.746499,0.686047,0.686047,0.685948,0.679418,0.679319,0.679418,0.634401,0.6345,0.6345,0.760252,0.760252,0.760351,0.67922,0.67922,0.679121,0.610853,0.610853,0.610853,0.738386,0.738683,0.738683,0.734627,0.734725,0.734725,0.733637,0.733637,0.733637,0.736407,0.736308,0.736308
937,0.729002,0.729002,0.729101,0.731871,0.73197,0.73197,0.733652,0.733949,0.733949,0.767985,0.768084,0.768084,0.790543,0.790642,0.790741,0.746613,0.746514,0.746712,0.686259,0.686259,0.68616,0.67963,0.679531,0.67963,0.634611,0.634611,0.63471,0.760465,0.760465,0.760564,0.679432,0.679234,0.679234,0.611063,0.611063,0.610964,0.738698,0.738797,0.738995,0.73474,0.734938,0.734938,0.73385,0.73385,0.73385,0.73662,0.736521,0.736521
938,0.729232,0.729331,0.729331,0.732002,0.732299,0.732101,0.733981,0.73408,0.734179,0.768217,0.768316,0.768316,0.790776,0.790974,0.790974,0.746745,0.746745,0.746844,0.686487,0.686487,0.686289,0.679858,0.679759,0.679858,0.634838,0.634838,0.634838,0.760697,0.760697,0.760697,0.679561,0.679462,0.679462,0.611288,0.611288,0.611288,0.73883,0.739028,0.739127,0.734971,0.735268,0.735268,0.73408,0.734179,0.734179,0.736851,0.736752,0.736851
939,0.729404,0.729503,0.729503,0.732175,0.732372,0.732273,0.734252,0.734351,0.73445,0.768486,0.768486,0.768486,0.790946,0.791144,0.791144,0.747016,0.747016,0.746917,0.686661,0.686661,0.686562,0.680032,0.680032,0.680032,0.635013,0.635013,0.635013,0.760967,0.760967,0.760868,0.679735,0.679735,0.679735,0.611465,0.611465,0.611465,0.739002,0.739199,0.739397,0.735143,0.735242,0.735341,0.734153,0.734252,0.734252,0.736924,0.736825,0.736924
940,0.729512,0.729611,0.729611,0.732381,0.73248,0.73248,0.734459,0.734558,0.734657,0.768694,0.768595,0.768595,0.791154,0.791253,0.791253,0.747223,0.747223,0.747025,0.686768,0.686768,0.686768,0.680238,0.680238,0.680238,0.635219,0.635317,0.635219,0.761174,0.761174,0.761075,0.679842,0.679941,0.679941,0.61167,0.61167,0.61167,0.739208,0.739406,0.739604,0.735251,0.73535,0.735547,0.734261,0.73436,0.73436,0.737131,0.737032,0.737032
941,0.729699,0.729798,0.729798,0.732668,0.732668,0.732668,0.734548,0.734647,0.734746,0.768683,0.768683,0.768584,0.791242,0.791242,0.791242,0.747311,0.747311,0.747113,0.686857,0.686857,0.686857,0.680426,0.680327,0.680327,0.635308,0.635506,0.635407,0.761163,0.761163,0.761262,0.68003,0.679931,0.679931,0.61176,0.61176,0.611859,0.739297,0.739495,0.739594,0.735438,0.735537,0.735636,0.734449,0.734449,0.734449,0.737219,0.737219,0.737219
942,0.72977,0.729869,0.729968,0.732738,0.732837,0.732837,0.734717,0.734815,0.734914,0.768751,0.768751,0.768751,0.791408,0.791408,0.791408,0.747183,0.747183,0.747282,0.687127,0.687127,0.687028,0.680498,0.680399,0.680498,0.635382,0.635481,0.635481,0.761331,0.761331,0.761331,0.680103,0.680103,0.680103,0.611835,0.611835,0.611934,0.739466,0.739663,0.739762,0.735508,0.735607,0.735805,0.734618,0.734618,0.734618,0.737289,0.737289,0.737289
943,0.729959,0.730058,0.730157,0.732828,0.733026,0.733026,0.734906,0.735004,0.735103,0.76894,0.76894,0.76894,0.791498,0.791597,0.791597,0.747372,0.747372,0.747372,0.687317,0.687317,0.687218,0.680787,0.680688,0.680787,0.635573,0.635671,0.635671,0.76152,0.76152,0.761619,0.680292,0.680292,0.680292,0.612026,0.612026,0.612125,0.739655,0.739852,0.739951,0.735697,0.735796,0.735895,0.734708,0.734708,0.734807,0.737379,0.737478,0.737478
944,0.730017,0.730314,0.730314,0.732985,0.733183,0.733183,0.735062,0.73526,0.73526,0.768996,0.769095,0.768996,0.791553,0.79175,0.791849,0.747528,0.747627,0.747429,0.687575,0.687575,0.687476,0.680947,0.680848,0.680947,0.635735,0.635834,0.635933,0.761675,0.761774,0.761873,0.680551,0.680452,0.680452,0.612189,0.612387,0.612189,0.739811,0.740009,0.740108,0.735755,0.735854,0.735854,0.734766,0.734766,0.734865,0.737536,0.737635,0.737536
945,0.730213,0.730312,0.730312,0.733082,0.73328,0.73328,0.735259,0.735556,0.735556,0.769093,0.769093,0.769093,0.791749,0.791947,0.791947,0.747625,0.747823,0.747625,0.687673,0.687673,0.687574,0.681143,0.681143,0.681242,0.635932,0.636031,0.63613,0.76197,0.762069,0.762069,0.680649,0.680649,0.680748,0.612287,0.612485,0.612485,0.739909,0.739909,0.740008,0.735852,0.735951,0.735951,0.734863,0.734863,0.734863,0.737534,0.737534,0.737534
946,0.730332,0.73043,0.73043,0.733201,0.733497,0.733398,0.735575,0.735773,0.735773,0.769312,0.769312,0.769312,0.792066,0.792165,0.792165,0.747744,0.747942,0.747843,0.687889,0.687889,0.68779,0.681359,0.681359,0.681359,0.636245,0.636245,0.636344,0.762089,0.762188,0.762188,0.680865,0.680865,0.680865,0.612501,0.6126,0.6126,0.740027,0.740225,0.740324,0.73607,0.736169,0.736169,0.735179,0.735179,0.735278,0.737851,0.737752,0.737752
947,0.73055,0.73055,0.730649,0.73332,0.733617,0.733518,0.735794,0.735992,0.735992,0.769531,0.769531,0.769432,0.792287,0.792386,0.792386,0.747963,0.747963,0.747963,0.688007,0.688106,0.688007,0.681576,0.681576,0.681576,0.636362,0.636461,0.63656,0.76221,0.76221,0.762309,0.680983,0.680983,0.680983,0.612716,0.612716,0.612716,0.740246,0.740543,0.740642,0.736288,0.736387,0.736486,0.735497,0.735398,0.735596,0.738069,0.738069,0.738069
948,0.730868,0.730868,0.730868,0.733539,0.733737,0.733737,0.736111,0.73621,0.736309,0.769652,0.769751,0.769652,0.792408,0.792507,0.792408,0.748083,0.747984,0.748083,0.688224,0.688323,0.688224,0.681695,0.681695,0.681695,0.636479,0.636578,0.636677,0.76233,0.76233,0.762528,0.6812,0.681101,0.681101,0.612833,0.612931,0.612931,0.740465,0.740564,0.740762,0.736408,0.736606,0.736606,0.735617,0.735617,0.735518,0.738189,0.738189,0.738189
949,0.730853,0.730952,0.730952,0.733722,0.73392,0.73392,0.736294,0.736492,0.736591,0.769834,0.769933,0.769735,0.79259,0.792689,0.79259,0.748167,0.748068,0.748068,0.688409,0.688507,0.688409,0.681978,0.681978,0.681978,0.636763,0.636862,0.636862,0.762711,0.762711,0.76281,0.681384,0.681384,0.681285,0.612919,0.613117,0.613117,0.740549,0.740747,0.740846,0.736393,0.736591,0.73669,0.7358,0.7358,0.735701,0.738273,0.738174,0.738174
950,0.730938,0.731037,0.731037,0.733906,0.734104,0.734104,0.736577,0.736775,0.736874,0.770017,0.770017,0.769918,0.792773,0.792872,0.792872,0.748251,0.748153,0.748153,0.688593,0.688593,0.688593,0.682162,0.682162,0.682162,0.636949,0.637048,0.637048,0.762894,0.762894,0.762993,0.681569,0.681569,0.68147,0.613105,0.613105,0.613204,0.740633,0.740831,0.74093,0.736478,0.736676,0.736676,0.735884,0.735884,0.735983,0.738358,0.738259,0.738259
951,0.731123,0.731222,0.731222,0.734091,0.734289,0.734289,0.736861,0.736861,0.737158,0.770103,0.770103,0.770103,0.792957,0.793056,0.792957,0.748338,0.748338,0.748338,0.688779,0.688779,0.68868,0.682348,0.682151,0.68225,0.636938,0.637235,0.637136,0.762881,0.763079,0.763079,0.681656,0.681656,0.681656,0.613095,0.613095,0.613194,0.740621,0.740819,0.740918,0.736564,0.736762,0.736762,0.735971,0.735971,0.73607,0.738345,0.738345,0.738345
952,0.731226,0.731325,0.731325,0.734194,0.73449,0.734293,0.736964,0.737162,0.73736,0.770305,0.770305,0.770206,0.79306,0.793258,0.793258,0.748242,0.748242,0.74844,0.688882,0.688882,0.688783,0.682352,0.682253,0.682451,0.637238,0.637238,0.637337,0.762984,0.763083,0.763182,0.681857,0.681758,0.681758,0.613296,0.613296,0.613296,0.740822,0.741218,0.741218,0.736667,0.736865,0.736865,0.736271,0.736271,0.736271,0.738547,0.738547,0.738547
953,0.731327,0.731426,0.731525,0.734394,0.734691,0.734493,0.737263,0.737461,0.73756,0.770406,0.770505,0.770307,0.793161,0.793458,0.793359,0.748344,0.748344,0.748443,0.689082,0.689082,0.688983,0.682552,0.682453,0.682552,0.637339,0.637537,0.637537,0.763184,0.763283,0.763382,0.682057,0.681958,0.681958,0.613495,0.613495,0.613495,0.741022,0.741319,0.741319,0.736768,0.736966,0.736966,0.73657,0.736471,0.736471,0.738747,0.738648,0.738648
954,0.731445,0.731544,0.731841,0.73471,0.734809,0.734809,0.737579,0.737678,0.737876,0.770525,0.770723,0.770525,0.79338,0.793677,0.793578,0.748561,0.748561,0.748363,0.689298,0.689397,0.689199,0.682768,0.682669,0.682768,0.637553,0.63785,0.63785,0.763402,0.763501,0.7636,0.682174,0.682174,0.682174,0.61361,0.613709,0.613709,0.741141,0.74124,0.741438,0.736886,0.736985,0.737183,0.736788,0.736689,0.736689,0.738865,0.738667,0.738766
955,0.731627,0.731627,0.731824,0.734792,0.734792,0.734891,0.737761,0.737859,0.737958,0.770706,0.770805,0.770607,0.79356,0.793659,0.793659,0.748545,0.748643,0.748446,0.689282,0.68948,0.689381,0.68295,0.68295,0.682851,0.637836,0.637935,0.637935,0.763484,0.763583,0.763781,0.682357,0.682357,0.682357,0.613795,0.613696,0.613795,0.741322,0.741421,0.74152,0.736969,0.737068,0.737365,0.73687,0.73687,0.73687,0.738948,0.738849,0.738948
956,0.73171,0.731809,0.731908,0.734975,0.735074,0.735173,0.737943,0.738042,0.73824,0.770986,0.770888,0.770789,0.793642,0.79384,0.79384,0.74843,0.748529,0.74843,0.689367,0.689564,0.689367,0.683035,0.683035,0.682936,0.637822,0.63802,0.63802,0.763665,0.763665,0.763764,0.682342,0.682243,0.682243,0.613782,0.613782,0.613881,0.741405,0.741603,0.741603,0.737151,0.73725,0.737349,0.736953,0.736953,0.736953,0.739031,0.738932,0.739031
957,0.731909,0.732008,0.732008,0.735075,0.735372,0.735372,0.738142,0.738241,0.738637,0.771087,0.770988,0.770889,0.793842,0.794039,0.793941,0.748431,0.748431,0.74853,0.689665,0.689665,0.689467,0.683135,0.683036,0.683135,0.637923,0.63812,0.63812,0.763865,0.763865,0.763766,0.682443,0.682344,0.682344,0.613882,0.613882,0.613981,0.741605,0.741704,0.741803,0.737252,0.73745,0.73745,0.737153,0.737252,0.737252,0.73923,0.739032,0.739131
958,0.731928,0.732225,0.732225,0.735193,0.735489,0.735489,0.738458,0.738458,0.738557,0.771205,0.771007,0.771205,0.79406,0.794158,0.794158,0.748648,0.748648,0.748747,0.689979,0.689979,0.689781,0.68335,0.683251,0.68335,0.638236,0.638334,0.638236,0.764082,0.764082,0.764181,0.682658,0.682658,0.682658,0.613996,0.614194,0.614194,0.741624,0.741821,0.742019,0.737369,0.737468,0.737567,0.737369,0.737468,0.737468,0.739348,0.739249,0.739249
959,0.732162,0.732261,0.73236,0.735526,0.735724,0.735625,0.738593,0.738692,0.73889,0.771244,0.771244,0.771244,0.794297,0.794396,0.794396,0.748784,0.748784,0.748784,0.69031,0.69031,0.690013,0.683681,0.683582,0.683681,0.638564,0.638762,0.638663,0.764219,0.764417,0.764516,0.682889,0.682988,0.682889,0.614323,0.614422,0.614323,0.741759,0.741957,0.742056,0.737307,0.737604,0.737703,0.737505,0.737604,0.737604,0.739385,0.739286,0.739385
960,0.732358,0.732358,0.732457,0.735722,0.735821,0.735722,0.738888,0.738987,0.739085,0.77134,0.771439,0.771439,0.794492,0.794591,0.794591,0.748782,0.748881,0.748782,0.690407,0.690407,0.690209,0.683778,0.683778,0.683877,0.63876,0.638958,0.638859,0.764414,0.764612,0.764612,0.683085,0.683184,0.682986,0.614519,0.614519,0.614519,0.741856,0.742054,0.742054,0.737305,0.737601,0.7377,0.737601,0.7377,0.7377,0.739382,0.739382,0.739481
961,0.732452,0.732452,0.732551,0.736014,0.736014,0.736014,0.73918,0.739279,0.739378,0.771533,0.771533,0.771632,0.794586,0.794784,0.794784,0.748678,0.748876,0.748876,0.690403,0.690403,0.690304,0.683873,0.683873,0.683972,0.638756,0.639053,0.639053,0.764608,0.764608,0.764706,0.683279,0.683279,0.68318,0.614615,0.614516,0.614615,0.741851,0.742148,0.742148,0.737498,0.737597,0.737894,0.737894,0.737795,0.737894,0.739477,0.739576,0.739477
962,0.732544,0.732544,0.732741,0.735907,0.736303,0.736105,0.739271,0.739469,0.739469,0.771723,0.771723,0.771625,0.794677,0.794875,0.794974,0.748572,0.748572,0.74877,0.690396,0.690396,0.690396,0.684064,0.683767,0.684064,0.638848,0.639145,0.639046,0.7646,0.7646,0.7646,0.683272,0.683371,0.683173,0.61451,0.614608,0.614608,0.742042,0.74224,0.742339,0.737491,0.737787,0.737985,0.738084,0.737985,0.738084,0.739568,0.739568,0.739469
963,0.732736,0.732736,0.732736,0.736001,0.736396,0.736198,0.739463,0.739661,0.739661,0.771816,0.771816,0.771717,0.794869,0.794968,0.795067,0.748665,0.748566,0.748764,0.690588,0.690588,0.690588,0.684157,0.683959,0.684157,0.63914,0.639338,0.639239,0.764792,0.764693,0.76489,0.683365,0.683464,0.683267,0.614505,0.614702,0.614702,0.742135,0.742333,0.742432,0.737584,0.73788,0.737979,0.738177,0.738078,0.738177,0.739661,0.739661,0.739661
964,0.732833,0.732833,0.732833,0.736197,0.736395,0.736395,0.73966,0.739858,0.739957,0.771815,0.772012,0.771815,0.795065,0.795164,0.795065,0.74896,0.748762,0.748861,0.690883,0.690883,0.690784,0.684353,0.684255,0.684255,0.639337,0.639535,0.639535,0.765087,0.764988,0.765186,0.683661,0.683562,0.683364,0.614602,0.614899,0.614899,0.742232,0.74243,0.742529,0.737681,0.737879,0.738077,0.738374,0.738176,0.738374,0.73966,0.739759,0.739759
965,0.732832,0.732931,0.732931,0.736294,0.736393,0.736591,0.739757,0.739856,0.740153,0.771912,0.772011,0.771912,0.795162,0.795261,0.795162,0.749057,0.749057,0.748662,0.690981,0.69108,0.690882,0.684451,0.684352,0.68455,0.639434,0.639533,0.639533,0.764986,0.765085,0.765283,0.683659,0.683758,0.683659,0.614799,0.614799,0.614997,0.742132,0.742725,0.742626,0.737877,0.738075,0.738075,0.73857,0.738471,0.738372,0.739757,0.739757,0.739757
966,0.732927,0.733125,0.733125,0.736489,0.736587,0.736587,0.74005,0.740149,0.740347,0.772106,0.772106,0.772007,0.795257,0.795356,0.795356,0.749054,0.749054,0.748856,0.691076,0.691175,0.690977,0.684547,0.684448,0.684645,0.639629,0.639629,0.639629,0.765081,0.76518,0.765378,0.683854,0.683854,0.683755,0.614994,0.614994,0.614994,0.742326,0.742821,0.742623,0.737973,0.73817,0.73817,0.738665,0.738764,0.738665,0.739951,0.739852,0.739852
967,0.732941,0.733238,0.733238,0.736602,0.7368,0.736602,0.740361,0.740361,0.74046,0.772319,0.77222,0.77222,0.79547,0.795668,0.795569,0.748969,0.748969,0.749068,0.691189,0.691288,0.69109,0.684758,0.68456,0.684659,0.63974,0.63974,0.63974,0.765195,0.765294,0.765393,0.684065,0.683966,0.683966,0.615104,0.615104,0.615104,0.742538,0.742835,0.742736,0.737987,0.738185,0.738383,0.738778,0.738877,0.738877,0.740065,0.739966,0.739966
968,0.73292,0.733217,0.733217,0.73668,0.736779,0.73668,0.740538,0.740637,0.740637,0.772198,0.772198,0.772198,0.795547,0.795943,0.795745,0.748948,0.74875,0.748948,0.691367,0.691268,0.691268,0.684936,0.684639,0.684738,0.63992,0.63992,0.63992,0.765371,0.765371,0.76547,0.683947,0.683947,0.683947,0.615384,0.615186,0.615186,0.742517,0.742715,0.742814,0.738065,0.738362,0.738461,0.738955,0.738955,0.738955,0.740044,0.740044,0.740044
969,0.733212,0.73341,0.73341,0.736675,0.736972,0.736873,0.740633,0.74083,0.740929,0.772391,0.772292,0.772391,0.79574,0.795839,0.795839,0.749042,0.749042,0.749042,0.69166,0.691561,0.691462,0.68513,0.684932,0.685031,0.640015,0.640213,0.640213,0.765663,0.765663,0.765564,0.684239,0.684239,0.684239,0.61538,0.615281,0.615479,0.742611,0.742809,0.742908,0.73806,0.738357,0.738456,0.739149,0.73905,0.739149,0.740237,0.740138,0.740237
970,0.733523,0.733622,0.733622,0.736788,0.737184,0.737184,0.740746,0.740944,0.741142,0.772604,0.772406,0.772505,0.795854,0.795953,0.795953,0.749254,0.749353,0.749254,0.691772,0.691772,0.691673,0.685341,0.685242,0.685242,0.640225,0.640522,0.640522,0.765876,0.765876,0.765876,0.68445,0.684351,0.684351,0.615491,0.615491,0.61559,0.742725,0.742824,0.743021,0.738074,0.738371,0.738371,0.739163,0.739064,0.739262,0.740251,0.740152,0.740251
971,0.733617,0.733617,0.733815,0.736981,0.737377,0.737377,0.740839,0.741235,0.741334,0.772796,0.772598,0.772499,0.795947,0.796145,0.796145,0.749348,0.749645,0.749447,0.691866,0.691866,0.691767,0.685435,0.685435,0.685435,0.640517,0.640616,0.640616,0.765871,0.765969,0.766068,0.684643,0.684445,0.684445,0.615585,0.615684,0.615684,0.742818,0.743016,0.743115,0.738168,0.738267,0.738465,0.739158,0.739257,0.739257,0.740246,0.740246,0.740246
972,0.733828,0.733828,0.733927,0.73729,0.737587,0.737587,0.741149,0.741545,0.741545,0.772711,0.772711,0.772513,0.79606,0.796258,0.796357,0.74946,0.749361,0.749658,0.691977,0.691977,0.691977,0.685447,0.685348,0.685447,0.640529,0.640627,0.640627,0.765884,0.765983,0.766181,0.684556,0.684655,0.684556,0.615596,0.615695,0.615695,0.74293,0.743227,0.743425,0.738379,0.738676,0.738676,0.739467,0.739665,0.739467,0.740555,0.740456,0.740456
973,0.733921,0.733921,0.73402,0.737383,0.73768,0.73768,0.741341,0.741638,0.741737,0.772704,0.772704,0.772605,0.796152,0.796251,0.79635,0.749553,0.749355,0.749751,0.692169,0.692169,0.692169,0.685639,0.68554,0.685639,0.640721,0.640721,0.640721,0.765976,0.766174,0.766273,0.68465,0.684847,0.68465,0.615789,0.615789,0.615789,0.743122,0.743518,0.743617,0.738472,0.738867,0.738867,0.739659,0.739758,0.739659,0.740747,0.740549,0.740648
974,0.733932,0.733932,0.73413,0.737494,0.737692,0.737692,0.741551,0.74165,0.741947,0.772717,0.772717,0.772717,0.796264,0.796363,0.796363,0.749763,0.749664,0.749763,0.692477,0.692477,0.692279,0.685947,0.685848,0.685947,0.640929,0.641127,0.641028,0.766286,0.766385,0.766385,0.684958,0.685155,0.684958,0.615997,0.616096,0.616096,0.743332,0.743629,0.743629,0.738682,0.738978,0.738978,0.739869,0.739869,0.739869,0.740858,0.74066,0.740858
975,0.733909,0.733909,0.734304,0.737668,0.737866,0.737866,0.741923,0.742022,0.742022,0.773088,0.77289,0.77289,0.796634,0.796634,0.796634,0.750134,0.750134,0.749837,0.69285,0.692652,0.692553,0.68632,0.68632,0.68632,0.641304,0.641502,0.641304,0.766756,0.766756,0.766756,0.685331,0.685331,0.685331,0.616274,0.616373,0.616373,0.743308,0.743604,0.743604,0.738658,0.738856,0.738954,0.739845,0.740142,0.739944,0.741032,0.740636,0.740834
976,0.733923,0.734022,0.734319,0.737781,0.738078,0.737979,0.742135,0.742234,0.742333,0.7733,0.773102,0.773102,0.79665,0.796749,0.796847,0.750149,0.750149,0.749951,0.692864,0.692765,0.692666,0.686334,0.686235,0.686433,0.641317,0.641416,0.641317,0.76677,0.766671,0.76677,0.685443,0.685542,0.685443,0.616483,0.616483,0.616483,0.743322,0.743718,0.743817,0.738771,0.738969,0.739068,0.739958,0.740057,0.740057,0.740848,0.74075,0.740848
977,0.734017,0.734214,0.734313,0.737875,0.738172,0.738073,0.742129,0.742327,0.742525,0.773295,0.773196,0.773196,0.796644,0.796842,0.796941,0.750044,0.750044,0.750044,0.69276,0.69276,0.69276,0.686329,0.686131,0.686428,0.641312,0.641411,0.641312,0.766666,0.766567,0.766765,0.685438,0.685636,0.685438,0.616479,0.616479,0.616578,0.743515,0.743811,0.744009,0.738864,0.739161,0.739161,0.740151,0.739953,0.740151,0.740843,0.740843,0.740843
978,0.734324,0.734522,0.734522,0.738083,0.738281,0.738281,0.742239,0.742437,0.742635,0.773306,0.773306,0.773108,0.796655,0.796853,0.796853,0.749956,0.749857,0.750154,0.692967,0.692967,0.692769,0.686536,0.686338,0.686338,0.641321,0.641519,0.641321,0.766479,0.766578,0.766776,0.685448,0.685646,0.685646,0.616488,0.616488,0.616587,0.743723,0.744119,0.744119,0.738875,0.739469,0.739271,0.740359,0.740359,0.740458,0.741052,0.741052,0.741052
979,0.734233,0.73453,0.73453,0.738092,0.738388,0.738388,0.742643,0.742742,0.743039,0.773413,0.773413,0.773413,0.79706,0.79706,0.79706,0.750261,0.750063,0.750162,0.693173,0.693173,0.692975,0.686742,0.686544,0.686643,0.641526,0.641724,0.641625,0.766586,0.766784,0.766784,0.685555,0.685851,0.685555,0.616495,0.616593,0.616692,0.743929,0.744127,0.744127,0.73918,0.739477,0.739378,0.740466,0.740466,0.740565,0.741159,0.741159,0.741159
980,0.734322,0.734619,0.73452,0.738082,0.738379,0.738379,0.742831,0.742831,0.743128,0.773502,0.773502,0.773502,0.797148,0.797247,0.797247,0.75035,0.750251,0.750152,0.693263,0.693263,0.693065,0.686832,0.686634,0.686931,0.641617,0.641716,0.641716,0.766774,0.766774,0.766873,0.685645,0.685842,0.685645,0.616585,0.616783,0.616783,0.743919,0.744216,0.744216,0.73917,0.739368,0.739467,0.740456,0.740456,0.740456,0.741248,0.741248,0.741248
981,0.731738,0.732035,0.732233,0.735794,0.735794,0.735498,0.74272,0.744006,0.743512,0.769928,0.770225,0.770126,0.79387,0.793772,0.793772,0.74925,0.749745,0.749646,0.692658,0.692559,0.692361,0.68692,0.686623,0.686722,0.641211,0.64131,0.64131,0.76508,0.765278,0.76508,0.684248,0.684248,0.684644,0.616081,0.615784,0.615883,0.744501,0.744699,0.744996,0.738268,0.73807,0.73807,0.739257,0.739356,0.739455,0.739257,0.739455,0.739554
