366.000	0.435701
365.750	0.433284
365.500	0.433018
365.250	0.428540
365.000	0.429116
364.750	0.424260
364.500	0.421027
364.250	0.415941
364.000	0.412079
363.750	0.414157
363.500	0.412089
363.250	0.408727
363.000	0.401371
362.750	0.403305
362.500	0.400149
362.250	0.398641
362.000	0.393439
361.750	0.393218
361.500	0.385753
361.250	0.389653
361.000	0.380301
360.750	0.383722
360.500	0.383309
360.250	0.372064
360.000	0.373386
359.750	0.371658
359.500	0.370873
359.250	0.367417
359.000	0.363302
358.750	0.363590
358.500	0.355118
358.250	0.360074
358.000	0.356809
357.750	0.349997
357.500	0.345194
357.250	0.352307
357.000	0.347066
356.750	0.346322
356.500	0.339931
356.250	0.337553
356.000	0.334161
355.750	0.334263
355.500	0.334281
355.250	0.331164
355.000	0.329642
354.750	0.328610
354.500	0.328844
354.250	0.319968
354.000	0.324643
353.750	0.316630
353.500	0.320728
353.250	0.322169
353.000	0.306843
352.750	0.314062
352.500	0.315124
352.250	0.312081
352.000	0.309657
351.750	0.305153
351.500	0.301705
351.250	0.299094
351.000	0.303327
350.750	0.303384
350.500	0.302354
350.250	0.295532
350.000	0.294161
349.750	0.291192
349.500	0.288129
349.250	0.300101
349.000	0.292089
348.750	0.284096
348.500	0.288205
348.250	0.289308
348.000	0.279359
347.750	0.284549
347.500	0.278217
347.250	0.280722
347.000	0.278606
346.750	0.284733
346.500	0.276129
346.250	0.271961
346.000	0.271310
345.750	0.265380
345.500	0.276935
345.250	0.268905
345.000	0.266981
344.750	0.271122
344.500	0.266045
344.250	0.263679
344.000	0.258925
343.750	0.263213
343.500	0.258849
343.250	0.259619
343.000	0.261966
342.750	0.263657
342.500	0.263280
342.250	0.254585
342.000	0.260444
341.750	0.258367
341.500	0.260505
341.250	0.266701
341.000	0.254702
340.750	0.265364
340.500	0.261663
340.250	0.254559
340.000	0.253727
339.750	0.259713
339.500	0.248330
339.250	0.256512
339.000	0.251427
338.750	0.257339
338.500	0.248058
338.250	0.254544
338.000	0.254885
337.750	0.252045
337.500	0.253488
337.250	0.251137
337.000	0.256649
336.750	0.249746
336.500	0.248748
336.250	0.249667
336.000	0.253780
335.750	0.242233
335.500	0.256858
335.250	0.253062
335.000	0.253069
334.750	0.248408
334.500	0.255404
334.250	0.254074
334.000	0.256080
333.750	0.242096
333.500	0.260244
333.250	0.257443
333.000	0.254624
332.750	0.257329
332.500	0.255960
332.250	0.257275
332.000	0.249483
331.750	0.256064
331.500	0.254935
331.250	0.258800
331.000	0.252750
330.750	0.257197
330.500	0.258086
330.250	0.260223
330.000	0.255827
329.750	0.259029
329.500	0.254218
329.250	0.261507
329.000	0.252077
328.750	0.255867
328.500	0.257686
328.250	0.264916
328.000	0.262818
327.750	0.260851
327.500	0.256134
327.250	0.261952
327.000	0.262659
326.750	0.259939
326.500	0.261319
326.250	0.264313
326.000	0.271873
325.750	0.270516
325.500	0.262363
325.250	0.264497
325.000	0.261870
324.750	0.269844
324.500	0.267211
324.250	0.270205
324.000	0.266274
323.750	0.271663
323.500	0.265779
323.250	0.261260
323.000	0.269627
322.750	0.269758
322.500	0.262273
322.250	0.265842
322.000	0.263762
321.750	0.266273
321.500	0.269999
321.250	0.265081
321.000	0.264434
320.750	0.272545
320.500	0.274533
320.250	0.275981
320.000	0.265662
319.750	0.275156
319.500	0.267546
319.250	0.266369
319.000	0.271299
318.750	0.275794
318.500	0.267725
318.250	0.275423
318.000	0.274949
317.750	0.270980
317.500	0.269867
317.250	0.272632
317.000	0.265202
316.750	0.269243
316.500	0.273370
316.250	0.270601
316.000	0.273436
315.750	0.261030
315.500	0.272929
315.250	0.262343
315.000	0.266368
314.750	0.266176
314.500	0.263615
314.250	0.266187
314.000	0.262314
313.750	0.262561
313.500	0.260643
313.250	0.256200
313.000	0.260147
312.750	0.256055
312.500	0.254370
312.250	0.260924
312.000	0.259376
311.750	0.259850
311.500	0.249471
